1 22 38 44 88 33 3 19 23 24 66 35 28
2 22 32 40 184 41 93 23 41 24 47 34 28
3 22 30 35 223 36 67 17 33 27 33 34 28
4 22 32 29 88 27 1 18 12 33 40 34 28
5 22 28 27 271 22 1 24 35 26 12 34 28
6 22 23 17 89 21 1 24 36 30 10 34 28
7 22 34 38 159 37 81 23 48 23 1 34 28
8 22 28 41 100 34 49 18 32 40 34 34 28
9 22 29 34 105 33 62 16 21 23 11 34 28
10 22 36 33 130 31 26 20 19 33 13 33 28
11 22 29 26 294 33 1 19 23 24 1 33 28
12 22 36 43 71 25 26 17 14 31 34 34 28
13 22 36 30 275 25 54 20 27 36 21 34 28
14 22 29 38 293 16 27 22 46 26 25 34 28
15 22 35 28 216 29 1 26 17 23 1 34 28
16 22 30 32 680 20 27 28 11 34 10 34 28
17 22 36 43 232 30 19 20 14 27 68 34 28
18 22 28 16 358 27 59 23 41 24 1 34 28
19 22 40 32 233 18 46 19 14 21 40 34 28
20 22 28 33 177 38 1 31 40 33 56 34 28
21 22 38 30 188 29 37 17 26 16 31 34 28
22 22 36 40 98 26 57 19 33 32 48 34 28
23 22 25 21 161 30 1 14 14 30 1 33 28
24 22 35 42 96 30 36 14 32 25 1 34 28
25 22 32 28 200 22 1 20 11 25 1 34 28
26 22 34 21 158 34 46 17 12 24 1 34 28
27 22 38 40 203 39 101 22 36 19 29 34 28
28 22 29 34 379 36 59 18 21 28 47 34 28
29 22 41 42 64 36 17 19 14 26 69 34 28
30 22 29 34 136 26 36 17 22 34 38 34 28
31 22 32 18 164 24 1 28 30 15 16 34 28
32 22 33 20 294 20 1 20 19 36 27 34 28
33 22 30 40 332 33 17 16 40 25 26 34 28
34 23 31 34 240 28 1 16 30 21 1 34 28
35 22 30 20 90 26 1 14 2 20 1 33 28
36 22 30 21 155 23 1 24 13 34 11 34 28
37 22 37 40 149 29 36 20 27 31 83 35 28
38 22 31 28 251 28 76 28 45 27 1 34 28
39 22 29 34 151 31 102 21 55 21 1 34 28
40 22 79 30 116 17 24 17 32 28 2006 34 28
41 22 31 35 87 42 89 20 24 29 26 34 28
42 22 30 25 85 29 1 24 30 32 1 33 28
43 22 29 30 106 23 1 18 46 29 5 34 28
44 22 26 14 197 22 13 23 31 29 3 34 28
45 22 37 38 206 26 59 18 28 27 64 34 28
46 22 30 19 142 28 7 21 42 20 1 34 28
47 22 30 35 181 25 1 22 42 29 29 34 28
48 22 35 43 276 32 36 20 29 38 35 34 28
49 22 33 33 126 34 1 14 22 29 42 34 28
50 22 31 24 436 25 9 26 37 20 35 34 28
51 22 18 14 196 32 1 22 57 29 1 33 28
52 22 29 24 238 21 25 23 16 26 1 34 28
53 22 30 25 59 38 68 24 24 24 1 33 28
54 22 22 22 137 26 29 233 46 42 1 33 28
55 22 27 13 224 32 1 24 37 26 1 34 28
56 22 24 10 166 28 6 24 27 37 1 33 28
57 22 44 46 193 34 54 23 17 33 76 34 28
58 22 27 31 148 31 77 26 35 23 1 34 28
59 22 25 9 57 37 22 21 51 16 1 34 28
60 22 40 37 935 37 73 18 25 31 60 35 28
