1 1683220400 352 383 411 356 308 1674 3649 1710 74 4065 4065 4065 4065 4065 4065 4065
2 1683220412 350 328 385 402 337 1606 1652 1651 69 4065 4065 4065 4065 4065 4065 4065
3 1683220425 379 305 392 371 299 3646 3649 3618 4067 4067 4066 4066 4066 4066 4066 4066
4 1683220427 341 407 345 326 390 1587 1649 1634 67 4065 4065 4065 4065 4065 4065 4065
5 1683220430 302 382 368 337 3604 3649 3649 3617 62 4067 4067 4067 4067 4067 4067 4067
6 1683220464 314 395 321 289 3605 3650 3650 3618 78 4065 4065 4065 4065 4065 4065 4065
7 1683220467 339 345 3690 377 310 1663 1708 3618 67 4065 4065 4065 4065 4065 4065 4065
8 1683220495 349 352 338 3673 373 1581 1641 1646 4067 4067 4066 4066 4066 4066 4066 4066
9 1683220512 256 397 274 3669 293 3647 3650 3618 45 4067 4066 4066 4066 4066 4066 4066
10 1683220516 3576 385 313 322 364 3649 3652 1651 65 4067 4066 4066 4066 4066 4066 4066
11 1683220527 328 366 3692 353 367 1622 1666 3619 65 4067 4066 4066 4066 4066 4066 4066
12 1683220535 340 391 413 341 335 1624 1683 1675 68 4067 4066 4066 4066 4066 4066 4066
13 1683220537 350 361 348 380 395 1632 1690 3619 72 4067 4066 4066 4066 4066 4066 4066
14 1683220541 376 245 167 3669 268 3647 3650 3619 4067 4067 4066 4066 4066 4066 4066 4066
15 1683220630 332 356 270 377 3606 3651 3651 3620 4067 4067 4066 4066 4066 4066 4066 4066
16 1683220645 357 391 358 367 385 3648 3651 3619 4067 4067 4066 4066 4066 4066 4066 4066
17 1683220659 340 334 333 376 3606 3651 3651 3619 4067 4067 4066 4066 4066 4066 4066 4066
18 1683220684 337 350 365 366 3607 1634 1694 1682 4067 4067 4066 4066 4066 4066 4066 4066
19 1683220698 359 351 412 353 359 3648 3651 3619 65 4067 4066 4066 4066 4066 4066 4066
20 1683220700 357 404 343 383 338 1617 3650 3620 71 4067 4066 4066 4066 4066 4066 4066
21 1683220703 341 3719 297 342 375 1572 3650 3619 61 4067 4066 4066 4066 4066 4066 4066
22 1683220717 336 428 359 306 374 1597 3651 3621 4065 4065 4065 4065 4065 4065 4065 4065
23 1683220761 361 396 377 367 365 3648 3651 3619 4065 4065 4065 4065 4065 4065 4065 4065
24 1683220772 404 394 319 280 347 3647 3650 3618 4065 4065 4065 4065 4065 4065 4065 4065
25 1683220802 348 3718 377 353 298 3648 1670 3618 67 4067 4066 4066 4066 4066 4066 4066
26 1683220913 342 393 355 343 348 1603 1662 1647 4065 4065 4064 4064 4064 4064 4064 4064
