1 22 40 46 43 123 1 24 10 29 729 34 27
2 22 39 47 37 130 19 15 24 28 910 34 27
3 22 29 25 44 88 1 14 26 18 357 34 27
4 22 40 44 20 173 3 24 24 34 322 34 27
5 22 31 34 30 70 40 29 37 35 644 34 27
6 22 34 39 24 126 6 22 48 33 897 34 27
7 22 33 42 25 156 68 25 50 20 1900 34 27
8 22 34 37 3 115 31 17 13 34 939 34 27
9 22 36 41 28 118 47 23 35 22 1252 34 27
10 22 28 18 14 104 16 20 30 26 678 34 27
11 22 36 28 11 113 23 25 15 29 664 34 27
12 22 30 33 39 117 1 12 42 26 667 34 27
13 22 36 41 28 89 38 20 20 29 2006 34 27
14 22 35 33 31 78 53 23 9 30 1445 34 27
15 22 33 26 21 86 1 18 4 36 666 34 27
16 22 28 27 32 133 21 20 38 27 583 34 27
17 22 24 14 20 76 6 24 19 30 856 34 27
18 22 38 45 27 91 1 24 29 29 1030 34 27
19 22 34 37 41 89 58 21 34 28 755 34 27
20 22 37 40 15 102 18 19 19 32 666 34 27
21 22 32 32 33 106 18 23 27 26 820 34 27
22 22 45 54 36 82 64 28 17 30 1623 34 27
23 22 27 16 24 77 29 25 26 23 734 34 27
24 22 32 32 24 136 85 28 40 31 639 34 27
25 22 24 27 20 81 4 17 33 26 377 34 27
26 22 23 12 17 126 3 22 24 21 596 34 27
27 22 33 40 39 91 51 15 17 29 596 34 27
28 22 34 29 12 160 28 19 29 25 855 34 27
29 22 21 12 12 101 31 29 45 29 1203 34 27
30 22 39 42 27 97 1 25 16 28 777 34 27
31 22 29 23 22 156 1 22 16 25 850 34 27
32 22 32 33 14 108 47 26 28 23 938 34 27
33 22 33 23 24 143 1 25 6 33 725 34 27
34 22 37 39 30 104 24 24 33 27 1486 34 27
35 22 22 110 20 117 37 23 40 28 349 34 27
36 22 27 28 31 85 29 21 43 33 1029 34 27
37 22 29 29 21 92 1 18 19 35 711 34 27
38 22 34 37 23 206 30 26 29 27 1127 34 27
39 22 30 26 33 215 1 18 23 22 811 34 27
40 22 28 23 25 108 1 19 30 27 491 34 27
41 22 31 24 30 67 1 18 14 20 852 34 27
42 22 36 40 29 134 43 20 32 33 1009 34 28
43 22 28 29 36 91 16 24 32 32 930 34 27
44 22 30 28 29 173 85 23 32 19 733 34 27
45 22 36 44 39 82 14 28 18 33 939 34 27
46 22 31 18 2 77 34 27 16 28 958 34 27
47 22 20 18 37 87 1 22 61 162 675 34 27
48 22 33 36 25 136 44 18 23 29 793 34 28
49 22 41 39 16 97 26 11 14 26 956 34 27
50 22 31 35 38 97 41 24 32 18 803 34 27
51 22 30 26 28 86 66 29 30 19 836 34 27
52 22 32 30 34 89 44 15 15 19 719 34 27
53 22 32 36 33 104 31 19 29 23 672 34 27
54 22 27 23 24 155 37 22 33 27 730 34 27
55 22 24 22 29 109 69 21 36 28 387 34 27
56 22 35 39 28 71 30 20 33 19 784 34 27
57 22 32 32 16 118 91 23 15 41 560 34 27
58 22 26 29 36 130 1 25 25 37 790 34 27
59 22 34 31 14 179 1 19 3 35 904 34 27
60 22 26 16 25 76 1 27 15 25 820 33 27
61 22 31 31 37 99 1 22 34 27 586 34 27
62 22 31 38 32 156 22 27 37 38 595 34 27
63 22 33 33 51 176 1 26 21 23 948 34 27
64 22 31 34 32 175 62 23 30 23 2006 34 27
65 22 33 26 20 209 1 22 4 26 467 34 27
66 22 30 24 18 111 1 24 29 30 919 34 27
67 22 35 35 33 85 70 18 28 23 1351 34 28
68 22 30 33 35 120 1 23 32 20 722 34 27
69 22 28 25 27 122 33 21 29 29 1082 34 27
70 22 27 24 25 92 27 22 36 23 844 34 27
71 22 36 31 21 80 1 26 26 31 880 34 27
72 22 24 30 39 131 1 25 35 28 1447 34 27
73 22 34 36 30 146 40 26 21 19 613 34 27
74 22 35 46 24 106 59 24 39 32 1171 34 27
75 22 29 17 21 96 1 20 6 28 689 34 27
76 22 31 43 34 155 99 22 33 27 1080 34 27
77 22 31 30 41 67 1 15 26 22 1483 34 27
78 22 19 12 31 87 1 20 38 30 576 34 27
79 22 31 26 12 195 60 30 16 26 910 34 27
80 22 26 22 17 84 18 21 42 26 1419 34 27
81 22 31 33 41 112 7 25 27 25 308 34 27
82 22 34 35 36 145 28 20 17 22 646 34 27
83 22 31 25 20 131 1 15 30 18 1255 34 27
84 22 32 22 34 102 2 19 13 25 658 34 28
85 22 40 44 17 103 1 28 23 27 422 34 27
86 22 34 36 32 98 45 19 13 25 787 34 27
87 22 36 39 20 156 91 21 36 27 665 34 27
88 22 33 34 38 156 1 18 3 30 948 34 27
89 22 33 37 34 96 5 15 30 29 739 34 27
90 22 28 28 23 94 20 21 38 16 885 34 27
91 22 24 24 27 91 70 23 41 29 916 34 27
92 22 27 24 24 135 70 30 31 28 1323 34 27
93 22 31 39 26 208 67 25 31 26 1079 34 28
94 22 32 25 22 85 5 14 27 28 1200 34 27
95 22 36 41 30 130 1 16 30 29 844 34 27
96 22 31 37 36 91 59 17 26 28 640 34 27
97 22 28 28 20 94 65 20 50 30 512 34 27
98 22 34 29 19 90 54 28 44 20 1764 34 27
99 22 30 16 30 73 1 20 30 18 620 34 27
100 22 29 29 18 99 76 26 34 28 2006 34 27
101 22 34 37 39 141 49 19 13 25 873 34 27
102 22 36 35 24 99 20 16 24 29 459 34 27
103 22 25 18 2 98 28 18 32 26 580 34 27
104 22 28 20 8 172 33 16 29 30 1708 34 27
105 22 29 29 29 103 39 20 47 33 851 34 27
106 22 32 26 12 94 25 17 17 34 545 34 27
107 22 35 33 13 93 55 19 27 24 591 34 27
108 22 35 33 35 111 1 21 26 27 1991 34 27
109 22 33 35 26 125 95 21 22 30 1626 34 27
110 22 32 28 21 101 39 20 25 31 618 34 27
111 22 34 32 15 116 14 22 23 27 757 34 27
112 22 36 36 33 96 19 22 11 25 2006 34 27
113 22 39 42 26 109 12 25 23 28 977 34 27
114 22 33 34 19 97 15 23 19 29 1201 34 27
115 22 37 43 18 145 1 22 31 35 548 34 27
116 22 34 36 28 101 28 26 29 31 1150 34 27
117 22 26 21 24 162 53 17 40 21 968 34 27
118 22 31 28 16 149 20 18 13 19 457 34 27
119 22 28 25 26 91 86 21 26 25 702 34 27
120 22 31 28 41 113 10 17 14 20 781 34 27
121 22 26 21 30 80 24 17 31 23 844 34 27
122 22 28 30 32 101 10 29 31 26 708 34 27
123 22 32 35 26 89 83 14 26 26 740 34 27
124 22 33 29 26 327 87 386 12 26 1608 34 27
125 22 35 32 22 83 1 23 17 29 656 34 27
126 22 36 37 15 184 4 17 30 25 1479 34 27
127 22 28 26 34 125 37 21 33 30 809 34 28
128 22 24 27 45 71 27 22 47 31 1422 34 27
129 22 34 30 15 88 71 28 34 30 1065 34 27
130 22 34 26 21 78 3 26 9 29 718 34 27
131 22 34 37 16 162 20 16 23 34 808 34 27
132 22 34 35 27 115 97 26 33 31 707 34 27
133 22 27 25 38 100 10 24 30 31 552 34 27
134 22 28 27 26 101 37 28 26 31 814 34 28
135 22 33 34 26 131 11 22 9 26 671 34 27
136 22 25 21 27 199 1 25 15 22 1590 33 27
137 22 31 26 34 127 15 23 43 22 673 34 27
138 22 26 22 28 139 33 30 29 28 549 34 27
139 22 37 34 20 92 63 22 19 18 2007 34 27
140 22 28 35 29 107 18 13 33 34 776 34 27
141 22 31 34 19 82 44 19 31 23 664 34 27
142 22 43 45 24 273 12 23 1 32 1869 34 27
143 22 30 30 31 183 75 18 23 28 1434 34 27
144 22 35 32 19 132 9 19 3 37 990 34 27
145 22 29 32 27 201 48 21 22 37 534 34 27
146 22 32 34 26 113 50 18 18 30 773 34 27
147 22 32 30 40 97 1 22 19 32 577 34 27
148 22 28 33 53 73 1 25 38 33 943 34 27
149 22 36 37 25 125 26 21 15 34 1126 34 27
150 22 24 19 27 81 39 26 39 28 589 34 27
151 22 23 14 21 120 1 15 39 22 773 34 27
152 22 39 53 34 94 85 28 34 28 1152 34 27
153 22 37 43 28 120 33 25 28 30 803 34 27
154 22 28 25 19 82 24 24 30 22 712 34 27
155 22 33 36 19 99 8 29 20 34 2007 34 27
156 22 28 24 34 87 1 24 29 28 625 34 27
157 22 31 32 27 99 26 20 39 56 576 34 27
158 22 25 22 32 86 1 22 29 27 946 34 27
159 22 34 32 11 137 38 18 20 34 687 34 27
160 22 31 30 17 89 17 16 23 33 933 34 27
161 22 29 23 27 72 27 24 17 30 648 34 27
162 22 35 40 39 148 3 25 18 22 1056 34 27
163 22 24 17 24 82 1 25 32 33 1333 34 27
164 22 28 35 34 151 41 18 40 29 1099 34 27
165 22 33 34 25 88 74 16 26 22 1114 34 28
166 22 30 27 31 103 50 23 39 23 1050 34 27
167 22 29 27 34 85 1 17 22 30 748 34 27
168 22 20 12 33 95 51 18 32 25 628 34 27
169 22 25 16 28 125 1 19 28 22 1403 34 27
170 22 24 26 13 135 1 21 27 35 169 34 27
171 22 33 30 17 126 26 23 23 28 892 34 27
172 22 19 7 27 127 31 20 31 25 486 34 27
173 22 37 34 28 89 20 25 8 24 1787 34 27
174 22 31 32 21 160 57 19 36 20 1967 34 27
175 22 28 31 25 94 38 18 27 27 634 34 27
176 22 31 33 31 89 57 22 31 27 2006 34 27
177 22 31 37 51 72 1 23 30 24 1168 34 27
178 22 29 33 36 233 43 23 34 22 872 34 27
179 22 32 35 30 119 7 21 26 27 1411 34 27
180 22 27 32 45 93 22 24 23 28 1083 34 27
181 22 31 30 23 87 17 27 38 20 1711 34 27
182 22 27 23 43 161 41 19 33 19 616 34 27
183 22 27 30 32 87 40 14 45 27 833 34 27
184 22 29 19 25 93 31 16 19 27 1173 34 27
185 22 27 30 31 97 100 18 33 20 478 34 27
186 22 33 40 32 86 1 22 24 31 1532 34 27
187 22 23 11 18 121 1 29 36 34 539 34 27
188 21 29 28 20 128 27 20 14 25 633 34 27
189 22 35 41 31 152 52 18 32 29 822 34 27
190 22 24 16 32 83 1 24 37 36 1095 34 27
191 22 32 26 16 153 7 21 13 29 800 34 27
192 22 30 35 26 83 51 21 32 26 530 34 27
193 22 31 35 40 93 1 23 42 26 1253 34 27
194 22 35 36 25 120 1 20 20 30 706 34 27
195 22 35 165 37 119 201 62 27 26 501 34 28
196 22 33 27 11 153 27 27 17 23 965 34 27
197 22 30 32 16 86 43 18 37 36 517 34 27
198 22 36 43 28 84 30 15 19 32 603 34 27
199 22 25 16 19 84 61 18 28 23 553 34 27
200 22 29 33 23 78 72 30 37 35 1546 34 27
201 22 40 41 23 108 62 20 16 27 526 34 27
202 22 38 46 19 139 24 11 5 39 764 34 27
203 22 29 25 10 155 14 22 34 28 834 34 27
204 22 25 20 24 120 1 27 11 27 268 33 27
205 22 31 33 20 83 91 18 45 26 572 34 27
206 22 35 36 18 181 22 23 26 27 690 34 27
207 22 27 21 27 110 30 19 32 27 975 34 27
208 22 26 18 36 126 1 20 22 27 675 34 27
209 22 27 26 31 116 1 21 28 29 767 34 27
210 22 31 32 29 82 26 18 31 30 1005 34 27
211 22 25 16 16 204 59 24 28 26 729 34 27
212 22 30 31 34 211 48 16 28 22 437 34 27
213 22 36 45 23 238 65 21 34 79 2006 34 27
214 22 24 26 21 101 65 19 43 28 466 34 27
215 22 26 17 23 112 1 18 9 23 1410 34 28
216 22 37 41 35 143 53 21 28 25 1837 34 27
217 22 29 33 18 86 42 24 48 31 803 34 27
218 22 30 28 35 120 39 22 30 21 1007 34 27
219 22 32 35 31 68 36 18 44 24 832 34 27
220 22 30 28 32 146 49 28 39 21 1912 34 27
221 22 36 35 36 159 1 18 14 23 591 34 27
222 22 31 30 26 80 66 27 20 24 681 34 27
223 22 26 20 18 109 1 15 25 30 1813 34 27
224 22 27 23 22 99 1 14 40 35 1495 34 27
225 22 33 38 25 172 24 21 45 24 676 34 27
226 22 25 28 29 73 16 28 57 23 575 34 27
227 22 32 32 21 200 11 20 21 30 869 34 27
228 22 30 26 22 89 35 19 29 36 675 34 27
229 22 40 39 41 88 12 24 23 21 1040 34 27
230 22 34 31 34 103 39 20 14 23 1076 34 28
231 22 26 21 20 104 1 19 31 28 731 34 27
232 22 1166 1052 167 279 821 31 32 91 645 34 27
233 22 27 32 37 84 40 16 39 30 492 34 27
234 22 31 26 28 136 47 22 22 27 754 34 27
235 22 31 37 28 117 1 17 40 29 1527 34 27
236 22 33 36 30 148 46 20 43 33 1803 34 27
237 22 32 24 22 171 1 17 16 25 1146 34 27
238 22 27 25 37 124 28 23 30 30 994 34 27
239 22 33 33 17 118 14 27 16 29 795 34 27
240 22 27 19 12 96 1 19 24 24 805 34 27
241 22 26 20 28 101 41 17 30 25 796 34 28
242 22 37 43 40 91 49 17 12 25 1561 34 27
243 22 26 14 27 100 1 18 36 27 665 34 27
244 22 30 26 27 130 1 22 8 20 715 34 27
245 22 30 28 32 88 32 14 20 23 917 34 27
246 22 31 30 9 99 20 23 13 31 622 34 27
247 22 31 35 27 91 1 21 33 27 939 34 27
248 22 44 51 29 107 27 25 12 26 595 34 27
249 22 30 21 10 163 2 18 18 36 608 34 27
250 22 32 30 22 85 4 21 38 25 590 34 27
251 22 30 34 25 130 63 18 19 30 1077 34 27
252 22 25 24 33 128 19 25 34 34 750 34 27
253 22 34 43 42 85 1 16 32 29 758 34 27
254 22 29 31 37 309 21 20 27 33 1021 34 27
