1 22 635 271 321 200 211 778 28 64 648 34 28
2 22 1227 258 940 859 1326 2009 683 665 2009 34 28
3 22 438 516 138 444 1087 106 80 42 9 34 28
4 22 846 133 376 157 215 161 428 107 1383 34 27
5 22 255 565 877 400 1359 193 372 277 2011 34 28
6 22 426 445 225 212 307 36 39 25 455 34 28
7 22 2007 2007 2007 1642 1736 2007 684 1980 2007 34 28
8 22 161 251 157 112 706 23 29 175 1810 34 28
9 22 280 262 342 365 1431 314 48 32 69 34 28
10 22 384 532 2007 204 164 377 254 541 1235 34 28
11 22 2006 2006 2006 1816 2006 2007 2007 2007 2007 34 28
12 22 677 1017 513 804 1540 618 322 509 529 34 28
13 22 257 723 1199 101 271 45 144 961 25 33 27
14 22 155 328 256 163 369 21 51 28 1207 34 28
15 22 960 1657 1672 159 137 232 54 187 1689 34 28
16 22 563 1169 814 540 2007 219 142 550 1739 34 28
17 22 280 445 229 176 621 72 128 24 4 34 28
18 22 769 1168 394 230 1165 56 411 175 1 33 27
19 22 689 988 452 133 391 172 94 30 58 34 27
20 22 196 200 185 111 374 22 26 32 5 34 28
21 22 191 1067 340 105 247 18 24 30 721 34 27
22 22 1107 878 114 488 240 200 53 21 1 33 27
23 22 309 922 714 353 1004 137 31 92 660 34 28
24 22 261 186 239 121 488 20 34 45 104 34 27
25 22 346 833 188 234 196 185 33 38 837 34 28
26 22 1844 581 2006 291 856 2007 1659 2007 893 34 28
27 22 244 2007 957 75 490 1681 220 571 2007 34 28
28 22 361 1220 346 214 356 571 204 1298 23 34 28
29 22 314 232 426 236 464 58 25 35 22 34 28
30 22 2005 2005 2005 1157 2007 1173 357 316 2006 34 27
31 22 540 1260 1521 1734 2006 2007 2007 2007 1628 34 28
32 22 304 563 751 260 505 704 154 46 599 34 27
33 22 2006 2006 1367 162 120 311 851 1134 2007 34 28
34 22 250 239 853 264 427 22 36 60 748 34 27
35 22 1469 782 656 556 864 20 140 243 165 34 27
36 22 2006 2006 2006 2007 2007 1071 953 637 2007 34 28
37 22 941 181 165 479 1525 215 211 774 2007 34 27
38 22 894 2006 750 588 329 68 127 24 630 34 27
39 22 228 809 385 247 172 22 231 20 1 33 27
40 22 899 2006 1536 477 1952 1549 409 2006 1582 34 28
41 22 437 928 1595 118 129 79 265 268 1283 34 27
42 22 152 309 278 87 184 25 11 34 1 33 27
43 22 754 555 1336 392 1072 34 116 28 1646 34 28
44 22 1113 2005 2005 1285 1959 2007 2007 2007 2007 34 27
45 22 745 1063 131 395 709 24 23 41 86 34 27
46 22 392 1531 1919 398 183 235 43 308 1068 34 27
47 22 174 943 1072 119 1161 258 183 492 63 34 27
48 22 120 349 501 410 251 20 29 27 35 34 28
49 22 580 2005 1101 314 2005 20 39 34 1857 34 28
50 22 2005 2005 2005 588 2005 1362 473 560 2005 34 28
51 22 1806 2006 300 493 438 392 282 60 303 34 27
52 22 151 207 2006 298 731 78 213 577 35 34 28
