1 22 147 42 27 36 1 13 12 27 20 33 27
2 22 139 34 31 25 27 16 21 25 62 34 27
3 22 390 30 19 29 27 18 32 22 51 34 27
4 22 174 39 24 26 48 21 18 31 1 33 27
5 22 382 43 23 42 29 23 38 26 43 34 27
6 22 128 38 33 34 45 32 35 38 77 34 27
7 22 126 22 4 33 42 23 15 33 1 33 27
8 22 233 30 21 21 20 24 34 33 70 34 27
9 22 164 23 21 28 50 15 17 27 1045 34 27
10 22 79 44 29 33 4 15 11 30 92 34 27
11 22 204 28 31 22 4 25 40 20 8 33 27
12 22 120 20 24 28 40 24 13 17 1 33 27
13 22 150 41 40 34 35 23 28 28 36 34 27
14 22 98 23 17 21 1 18 22 27 1181 34 27
15 22 230 21 18 28 8 17 33 29 3 33 27
16 22 180 34 31 37 30 19 49 30 28 33 27
17 22 163 40 44 22 1 25 16 32 63 34 27
18 22 92 41 32 31 10 28 26 27 40 34 27
19 22 69 9 16 29 16 22 36 34 1 33 27
20 22 218 23 25 30 36 19 43 31 1 33 27
21 22 67 37 25 38 45 19 40 27 10 33 27
22 22 126 27 40 28 36 27 48 35 1 33 27
23 22 207 28 26 31 42 18 37 15 7 33 27
24 22 126 35 31 27 19 23 37 35 41 34 27
25 22 68 9 18 18 1 17 24 20 1 33 27
26 22 238 35 34 22 9 17 38 27 36 34 27
27 22 77 40 43 27 5 11 21 23 69 34 27
28 22 84 40 22 44 1 17 28 25 33 34 27
29 22 234 37 36 22 1 19 8 21 33 34 27
30 22 68 29 41 24 34 27 50 24 1 33 27
31 22 77 21 23 38 65 33 40 31 1 33 27
32 22 71 31 36 33 16 21 44 21 18 33 27
33 22 150 26 19 35 12 18 28 27 1 33 27
34 22 71 36 22 30 52 27 34 15 19 33 28
35 22 246 23 31 23 15 26 18 28 1 33 27
36 22 116 29 13 28 32 19 12 21 53 34 27
37 22 91 30 25 33 1 18 24 32 14 33 27
38 22 142 26 26 26 1 15 24 25 11 33 27
39 22 331 20 11 32 45 18 26 34 1 33 27
