1 21 1 264 27 23 35 18 37 25 18 33 27
2 21 1 120 27 19 1 26 34 27 13 33 27
3 22 71 173 23 33 95 24 38 28 17 33 27
4 21 1 141 13 35 89 16 21 30 30 33 27
5 22 41 565 44 21 16 19 27 24 16 33 27
6 21 1 156 17 27 39 22 8 39 38 33 27
7 21 1 571 41 20 44 30 41 27 7 33 27
8 22 1 123 17 30 23 28 16 29 24 33 27
9 22 73 170 18 34 63 27 32 24 18 33 28
10 21 1 134 34 13 7 20 25 34 16 33 27
11 22 71 84 31 28 46 21 32 17 17 33 28
12 22 35 143 20 38 50 21 35 29 17 33 28
13 21 1 171 28 32 1 18 10 28 26 33 27
14 21 1 125 32 20 46 19 16 27 30 33 27
15 22 105 103 12 31 28 23 14 24 32 34 27
16 22 20 186 25 31 1 17 24 18 20 33 27
17 22 16 114 12 30 51 23 32 28 20 33 27
18 21 1 642 29 35 80 24 34 23 21 33 27
19 21 1 133 11 31 68 23 37 35 23 33 27
20 22 62 174 41 24 15 20 8 26 29 34 27
21 21 1 434 30 25 8 28 22 29 29 33 27
22 22 71 195 24 34 74 22 25 35 23 33 27
23 22 14 230 26 28 1 16 1 26 32 34 27
24 22 44 445 16 29 1 24 29 27 15 33 27
25 21 1 185 32 26 1 15 10 28 22 33 27
26 22 32 376 15 33 64 20 42 29 18 33 27
27 22 40 79 23 21 18 29 28 31 16 33 27
28 22 66 183 8 37 1 19 24 27 21 33 27
29 21 1 124 34 26 89 18 43 30 15 34 28
30 21 1 286 20 28 32 18 42 23 17 33 27
31 22 93 219 26 26 14 17 18 27 17 33 28
32 22 28 165 34 38 19 25 38 22 17 33 27
33 21 1 490 2 36 1 19 3 33 38 33 27
34 22 4 315 36 25 1 22 16 31 23 33 27
35 21 1 741 23 30 1 21 45 31 10 33 27
36 22 4 111 29 30 78 25 32 28 24 33 27
37 21 1 99 29 26 51 15 25 26 21 33 27
38 21 1 201 12 20 6 26 14 20 26 33 27
39 21 1 143 35 28 7 16 22 27 25 33 27
40 21 1 400 32 21 65 17 38 35 14 33 27
41 22 62 147 30 24 1 23 35 24 13 33 27
42 22 10 244 35 30 1 19 17 31 28 34 27
43 21 1 79 30 24 29 21 51 28 11 33 27
44 21 1 173 25 29 80 28 33 41 16 33 27
45 22 73 167 34 32 19 26 38 29 17 33 27
46 22 94 255 37 22 30 20 24 31 26 33 27
47 22 15 275 22 33 1 25 15 23 15 33 27
48 21 1 159 28 29 46 25 32 27 22 33 27
49 22 78 157 34 30 1 17 13 21 23 33 27
50 22 79 203 1 31 52 22 17 31 31 34 27
51 22 67 225 21 26 40 23 32 27 22 33 27
52 21 1 480 30 29 38 18 14 33 18 33 27
53 21 1 161 11 31 18 16 36 26 25 33 27
54 22 53 517 36 32 1 20 28 25 17 33 27
55 22 54 119 21 37 30 19 14 32 27 34 27
56 22 56 89 29 19 24 21 3 29 29 34 27
57 22 63 99 35 34 1 21 13 29 29 34 27
58 21 1 194 23 33 59 21 32 18 25 33 27
59 22 123 148 22 31 1 21 27 25 17 33 27
60 22 53 155 9 43 68 19 21 38 31 34 27
61 22 116 484 22 25 1 22 2 25 30 34 27
62 21 1 231 33 28 9 21 36 25 12 33 27
63 21 1 1284 38 21 1 22 17 25 16 33 27
64 22 169 177 19 29 43 26 21 23 14 33 27
65 22 1 166 23 31 69 19 13 35 37 34 27
66 21 1 361 15 36 23 25 20 29 27 33 27
67 22 58 133 31 34 92 23 39 26 21 33 28
68 22 67 456 38 29 1 19 29 25 6 33 28
69 22 21 391 21 27 2 20 28 30 22 33 27
70 21 1 294 32 24 73 20 32 35 28 33 27
71 22 73 812 31 33 73 21 38 20 8 33 27
72 21 1 135 22 34 79 23 27 33 40 33 27
73 22 101 287 22 35 1 22 16 25 28 34 28
74 22 19 223 35 28 12 21 8 29 15 33 27
75 21 1 126 19 23 1 18 47 27 18 33 27
76 22 118 150 29 36 91 22 39 27 24 33 27
